weekday_is_monday,weekday_is_tuesday,weekday_is_wednesday,weekday_is_thursday,weekday_is_friday,weekday_is_saturday,weekday_is_sunday,is_weekend,shares
0,1,0,0,0,0,0,0,1300
0,1,0,0,0,0,0,0,631
0,1,0,0,0,0,0,0,1700
0,1,0,0,0,0,0,0,8900
0,1,0,0,0,0,0,0,5200
0,1,0,0,0,0,0,0,8500
0,1,0,0,0,0,0,0,2500
0,1,0,0,0,0,0,0,1700
0,1,0,0,0,0,0,0,1700
0,1,0,0,0,0,0,0,1100
0,0,1,0,0,0,0,0,1900
0,0,1,0,0,0,0,0,6100
0,0,1,0,0,0,0,0,2000
0,0,1,0,0,0,0,0,4900
0,0,1,0,0,0,0,0,2000
0,0,1,0,0,0,0,0,692
0,0,1,0,0,0,0,0,4400
0,0,1,0,0,0,0,0,1000
0,0,1,0,0,0,0,0,2000
0,0,1,0,0,0,0,0,1200
0,0,1,0,0,0,0,0,2100
0,0,1,0,0,0,0,0,798
0,0,1,0,0,0,0,0,1200
0,0,1,0,0,0,0,0,974
0,0,1,0,0,0,0,0,1200
0,0,1,0,0,0,0,0,2300
0,0,1,0,0,0,0,0,1100
0,0,1,0,0,0,0,0,3600
0,0,1,0,0,0,0,0,4200
0,0,1,0,0,0,0,0,1000
0,0,1,0,0,0,0,0,543
0,0,1,0,0,0,0,0,2300
0,0,1,0,0,0,0,0,10500
0,0,1,0,0,0,0,0,6200
0,0,1,0,0,0,0,0,900
0,0,1,0,0,0,0,0,824
0,0,1,0,0,0,0,0,613
0,0,1,0,0,0,0,0,10500
0,0,1,0,0,0,0,0,1800
0,0,1,0,0,0,0,0,1600
0,0,1,0,0,0,0,0,1200
0,0,1,0,0,0,0,0,1000
0,0,1,0,0,0,0,0,525
0,0,1,0,0,0,0,0,615
0,0,1,0,0,0,0,0,1300
0,0,1,0,0,0,0,0,2800
0,0,1,0,0,0,0,0,947
0,0,1,0,0,0,0,0,4100
0,0,1,0,0,0,0,0,693
0,0,1,0,0,0,0,0,907
0,0,1,0,0,0,0,0,3600
0,0,1,0,0,0,0,0,790
0,0,0,1,0,0,0,0,1500
0,0,0,1,0,0,0,0,823
0,0,0,1,0,0,0,0,1300
0,0,0,1,0,0,0,0,8500
0,0,0,1,0,0,0,0,29600
0,0,0,1,0,0,0,0,754
0,0,0,1,0,0,0,0,1700
0,0,0,1,0,0,0,0,1700
0,0,0,1,0,0,0,0,829
0,0,0,1,0,0,0,0,16200
0,0,0,1,0,0,0,0,2700
0,0,0,1,0,0,0,0,2000
0,0,0,1,0,0,0,0,528
0,0,0,1,0,0,0,0,821
0,0,0,1,0,0,0,0,831
0,0,0,1,0,0,0,0,1100
0,0,0,1,0,0,0,0,829
0,0,0,1,0,0,0,0,810
0,0,0,1,0,0,0,0,1600
0,0,0,1,0,0,0,0,2200
0,0,0,1,0,0,0,0,773
0,0,0,1,0,0,0,0,9800
0,0,0,1,0,0,0,0,2600
0,0,0,1,0,0,0,0,1600
0,0,0,1,0,0,0,0,4300
0,0,0,1,0,0,0,0,1300
0,0,0,1,0,0,0,0,1400
0,0,0,1,0,0,0,0,546
0,0,0,1,0,0,0,0,4100
0,0,0,1,0,0,0,0,1700
0,0,0,0,1,0,0,0,2100
0,0,0,0,1,0,0,0,24400
0,0,0,0,1,0,0,0,1500
0,0,0,0,1,0,0,0,764
0,0,0,0,1,0,0,0,799
0,0,0,0,1,0,0,0,4200
0,0,0,0,1,0,0,0,14400
0,0,0,0,1,0,0,0,1600
0,0,0,0,1,0,0,0,1700
0,0,0,0,1,0,0,0,2200
0,0,0,0,1,0,0,0,701
0,0,0,0,1,0,0,0,1300
0,0,0,0,1,0,0,0,1800
0,0,0,0,1,0,0,0,6700
0,0,0,0,1,0,0,0,731
0,0,0,0,1,0,0,0,2300
0,0,0,0,1,0,0,0,1200
0,0,0,0,1,0,0,0,792
0,0,0,0,1,0,0,0,779
0,0,0,0,1,0,0,0,2400
0,0,0,0,1,0,0,0,1100
0,0,0,0,1,0,0,0,777
0,0,0,0,1,0,0,0,4200
0,0,0,0,1,0,0,0,1000
0,0,0,0,1,0,0,0,2300
0,0,0,0,0,1,0,1,2900
0,0,0,0,0,1,0,1,1300
0,0,0,0,0,1,0,1,1000
0,0,0,0,0,1,0,1,2200
0,0,0,0,0,1,0,1,9300
0,0,0,0,0,1,0,1,1900
0,0,0,0,0,1,0,1,1600
0,0,0,0,0,1,0,1,2600
0,0,0,0,0,1,0,1,1300
0,0,0,0,0,1,0,1,8700
0,0,0,0,0,1,0,1,2700
0,0,0,0,0,0,1,1,1200
0,0,0,0,0,0,1,1,15300
0,0,0,0,0,0,1,1,7800
0,0,0,0,0,0,1,1,3800
0,0,0,0,0,0,1,1,7400
0,0,0,0,0,0,1,1,23100
0,0,0,0,0,0,1,1,5100
0,0,0,0,0,0,1,1,1500
0,0,0,0,0,0,1,1,2600
1,0,0,0,0,0,0,0,847
1,0,0,0,0,0,0,0,1000
1,0,0,0,0,0,0,0,1800
1,0,0,0,0,0,0,0,876
1,0,0,0,0,0,0,0,485
1,0,0,0,0,0,0,0,919
1,0,0,0,0,0,0,0,27600
1,0,0,0,0,0,0,0,1400
1,0,0,0,0,0,0,0,1100
1,0,0,0,0,0,0,0,1500
1,0,0,0,0,0,0,0,1200
1,0,0,0,0,0,0,0,1600
1,0,0,0,0,0,0,0,15500
1,0,0,0,0,0,0,0,1400
1,0,0,0,0,0,0,0,1100
1,0,0,0,0,0,0,0,2400
1,0,0,0,0,0,0,0,1900
1,0,0,0,0,0,0,0,1600
1,0,0,0,0,0,0,0,1900
1,0,0,0,0,0,0,0,2200
1,0,0,0,0,0,0,0,857
1,0,0,0,0,0,0,0,2900
1,0,0,0,0,0,0,0,760
1,0,0,0,0,0,0,0,1000
1,0,0,0,0,0,0,0,608
1,0,0,0,0,0,0,0,624
1,0,0,0,0,0,0,0,1400
1,0,0,0,0,0,0,0,10500
1,0,0,0,0,0,0,0,1200
1,0,0,0,0,0,0,0,1900
1,0,0,0,0,0,0,0,1100
0,1,0,0,0,0,0,0,572
0,1,0,0,0,0,0,0,1700
0,1,0,0,0,0,0,0,691
0,1,0,0,0,0,0,0,4000
0,1,0,0,0,0,0,0,504
0,1,0,0,0,0,0,0,652
0,1,0,0,0,0,0,0,1200
0,1,0,0,0,0,0,0,3100
0,1,0,0,0,0,0,0,1800
0,1,0,0,0,0,0,0,6500
0,1,0,0,0,0,0,0,3900
0,1,0,0,0,0,0,0,11500
0,1,0,0,0,0,0,0,461
0,1,0,0,0,0,0,0,753
0,1,0,0,0,0,0,0,4600
0,1,0,0,0,0,0,0,7000
0,1,0,0,0,0,0,0,1600
0,1,0,0,0,0,0,0,1400
0,1,0,0,0,0,0,0,2400
0,1,0,0,0,0,0,0,17900
0,1,0,0,0,0,0,0,972
0,1,0,0,0,0,0,0,1300
0,1,0,0,0,0,0,0,766
0,1,0,0,0,0,0,0,970
0,1,0,0,0,0,0,0,1200
0,1,0,0,0,0,0,0,3800
0,1,0,0,0,0,0,0,529
0,1,0,0,0,0,0,0,862
0,1,0,0,0,0,0,0,1400
0,1,0,0,0,0,0,0,4900
0,1,0,0,0,0,0,0,4900
0,1,0,0,0,0,0,0,1000
0,1,0,0,0,0,0,0,5200
0,0,1,0,0,0,0,0,1400
0,0,1,0,0,0,0,0,597
0,0,1,0,0,0,0,0,9000
0,0,1,0,0,0,0,0,1000
0,0,1,0,0,0,0,0,1200
0,0,1,0,0,0,0,0,1300
0,0,1,0,0,0,0,0,955
0,0,1,0,0,0,0,0,788
0,0,1,0,0,0,0,0,515
0,0,1,0,0,0,0,0,699
0,0,1,0,0,0,0,0,439
0,0,1,0,0,0,0,0,1600
0,0,1,0,0,0,0,0,3600
0,0,1,0,0,0,0,0,731
0,0,1,0,0,0,0,0,617
0,0,1,0,0,0,0,0,1600
0,0,1,0,0,0,0,0,2500
0,0,1,0,0,0,0,0,2100
0,0,1,0,0,0,0,0,804
0,0,1,0,0,0,0,0,763
0,0,1,0,0,0,0,0,574
0,0,1,0,0,0,0,0,5500
0,0,1,0,0,0,0,0,1200
0,0,1,0,0,0,0,0,939
0,0,1,0,0,0,0,0,965
0,0,1,0,0,0,0,0,834
0,0,1,0,0,0,0,0,1200
0,0,0,1,0,0,0,0,15300
0,0,0,1,0,0,0,0,6800
0,0,0,1,0,0,0,0,2700
0,0,0,1,0,0,0,0,5100
0,0,0,1,0,0,0,0,1100
0,0,0,1,0,0,0,0,800
0,0,0,1,0,0,0,0,2600
0,0,0,1,0,0,0,0,1600
0,0,0,1,0,0,0,0,1300
0,0,0,1,0,0,0,0,666
0,0,0,1,0,0,0,0,838
0,0,0,1,0,0,0,0,2700
0,0,0,1,0,0,0,0,33000
0,0,0,1,0,0,0,0,1900
0,0,0,1,0,0,0,0,772
0,0,0,1,0,0,0,0,1300
0,0,0,1,0,0,0,0,1000
0,0,0,1,0,0,0,0,6500
0,0,0,1,0,0,0,0,7500
0,0,0,1,0,0,0,0,8600
0,0,0,1,0,0,0,0,27600
0,0,0,1,0,0,0,0,1600
0,0,0,1,0,0,0,0,1100
0,0,0,1,0,0,0,0,853
0,0,0,1,0,0,0,0,2800
0,0,0,1,0,0,0,0,915
0,0,0,1,0,0,0,0,1000
0,0,0,1,0,0,0,0,624
0,0,0,1,0,0,0,0,10100
0,0,0,1,0,0,0,0,2500
0,0,0,1,0,0,0,0,926
0,0,0,1,0,0,0,0,959
0,0,0,0,1,0,0,0,1000
0,0,0,0,1,0,0,0,50900
0,0,0,0,1,0,0,0,689
0,0,0,0,1,0,0,0,519
0,0,0,0,1,0,0,0,705
0,0,0,0,1,0,0,0,6500
0,0,0,0,1,0,0,0,663
0,0,0,0,1,0,0,0,1900
0,0,0,0,1,0,0,0,3300
0,0,0,0,1,0,0,0,8000
0,0,0,0,1,0,0,0,1900
0,0,0,0,1,0,0,0,895
0,0,0,0,1,0,0,0,1200
0,0,0,0,1,0,0,0,1200
0,0,0,0,1,0,0,0,560
0,0,0,0,1,0,0,0,1500
0,0,0,0,1,0,0,0,590
0,0,0,0,1,0,0,0,5000
0,0,0,0,1,0,0,0,2100
0,0,0,0,1,0,0,0,910
0,0,0,0,0,1,0,1,8100
0,0,0,0,0,1,0,1,11000
0,0,0,0,0,1,0,1,4200
0,0,0,0,0,1,0,1,2800
0,0,0,0,0,1,0,1,780
0,0,0,0,0,1,0,1,3500
0,0,0,0,0,1,0,1,12300
0,0,0,0,0,0,1,1,569
0,0,0,0,0,0,1,1,2300
0,0,0,0,0,0,1,1,3700
0,0,0,0,0,0,1,1,3400
0,0,0,0,0,0,1,1,1600
0,0,0,0,0,0,1,1,807
0,0,0,0,0,0,1,1,1400
0,0,0,0,0,0,1,1,1000
0,0,0,0,0,0,1,1,16500
0,0,0,0,0,0,1,1,5000
0,0,0,0,0,0,1,1,2700
1,0,0,0,0,0,0,0,962
1,0,0,0,0,0,0,0,861
1,0,0,0,0,0,0,0,1100
1,0,0,0,0,0,0,0,988
1,0,0,0,0,0,0,0,961
1,0,0,0,0,0,0,0,2600
1,0,0,0,0,0,0,0,1100
1,0,0,0,0,0,0,0,652900
1,0,0,0,0,0,0,0,502
1,0,0,0,0,0,0,0,2100
1,0,0,0,0,0,0,0,3600
1,0,0,0,0,0,0,0,128800
1,0,0,0,0,0,0,0,799
1,0,0,0,0,0,0,0,1500
1,0,0,0,0,0,0,0,627
1,0,0,0,0,0,0,0,931
1,0,0,0,0,0,0,0,2000
1,0,0,0,0,0,0,0,3200
1,0,0,0,0,0,0,0,1100
1,0,0,0,0,0,0,0,555
1,0,0,0,0,0,0,0,2900
1,0,0,0,0,0,0,0,3300
1,0,0,0,0,0,0,0,6600
0,1,0,0,0,0,0,0,692
0,1,0,0,0,0,0,0,765
0,1,0,0,0,0,0,0,9100
0,1,0,0,0,0,0,0,1500
0,1,0,0,0,0,0,0,4100
0,1,0,0,0,0,0,0,1900
0,1,0,0,0,0,0,0,924
0,1,0,0,0,0,0,0,1900
0,1,0,0,0,0,0,0,982
0,1,0,0,0,0,0,0,928
0,1,0,0,0,0,0,0,899
0,1,0,0,0,0,0,0,507
0,1,0,0,0,0,0,0,1200
0,1,0,0,0,0,0,0,580
0,1,0,0,0,0,0,0,704
0,1,0,0,0,0,0,0,23200
0,1,0,0,0,0,0,0,715
0,1,0,0,0,0,0,0,875
0,1,0,0,0,0,0,0,2900
0,1,0,0,0,0,0,0,106400
0,1,0,0,0,0,0,0,782
0,1,0,0,0,0,0,0,1200
0,1,0,0,0,0,0,0,739
0,1,0,0,0,0,0,0,1400
0,1,0,0,0,0,0,0,1400
0,1,0,0,0,0,0,0,1200
0,1,0,0,0,0,0,0,1100
0,1,0,0,0,0,0,0,1600
0,1,0,0,0,0,0,0,2000
0,1,0,0,0,0,0,0,2800
0,1,0,0,0,0,0,0,1600
0,1,0,0,0,0,0,0,924
0,1,0,0,0,0,0,0,580
0,1,0,0,0,0,0,0,2000
0,1,0,0,0,0,0,0,210
0,1,0,0,0,0,0,0,1100
0,1,0,0,0,0,0,0,1800
0,1,0,0,0,0,0,0,2500
0,1,0,0,0,0,0,0,4100
0,1,0,0,0,0,0,0,1000
0,1,0,0,0,0,0,0,940
0,1,0,0,0,0,0,0,2900
0,1,0,0,0,0,0,0,905
0,0,1,0,0,0,0,0,2000
0,0,1,0,0,0,0,0,1400
0,0,1,0,0,0,0,0,1300
0,0,1,0,0,0,0,0,14400
0,0,1,0,0,0,0,0,2900
0,0,1,0,0,0,0,0,753
0,0,1,0,0,0,0,0,582
0,0,1,0,0,0,0,0,2200
0,0,1,0,0,0,0,0,651
0,0,1,0,0,0,0,0,14000
0,0,1,0,0,0,0,0,5200
0,0,1,0,0,0,0,0,6900
0,0,1,0,0,0,0,0,599
0,0,1,0,0,0,0,0,579
0,0,1,0,0,0,0,0,813
0,0,1,0,0,0,0,0,2400
0,0,1,0,0,0,0,0,2800
0,0,1,0,0,0,0,0,1700
0,0,1,0,0,0,0,0,2000
0,0,1,0,0,0,0,0,735
0,0,1,0,0,0,0,0,681
0,0,1,0,0,0,0,0,716
0,0,1,0,0,0,0,0,665
0,0,1,0,0,0,0,0,915
0,0,1,0,0,0,0,0,1600
0,0,1,0,0,0,0,0,1000
0,0,1,0,0,0,0,0,1300
0,0,1,0,0,0,0,0,1400
0,0,1,0,0,0,0,0,2100
0,0,1,0,0,0,0,0,1100
0,0,1,0,0,0,0,0,2100
0,0,1,0,0,0,0,0,1800
0,0,1,0,0,0,0,0,1900
0,0,1,0,0,0,0,0,3700
0,0,1,0,0,0,0,0,685
0,0,1,0,0,0,0,0,510
0,0,1,0,0,0,0,0,18300
0,0,0,1,0,0,0,0,549
0,0,0,1,0,0,0,0,860
0,0,0,1,0,0,0,0,1100
0,0,0,1,0,0,0,0,1600
0,0,0,1,0,0,0,0,4100
0,0,0,1,0,0,0,0,1100
0,0,0,1,0,0,0,0,2200
0,0,0,1,0,0,0,0,5300
0,0,0,1,0,0,0,0,9900
0,0,0,1,0,0,0,0,2400
0,0,0,1,0,0,0,0,14800
0,0,0,1,0,0,0,0,1300
0,0,0,1,0,0,0,0,1400
0,0,0,1,0,0,0,0,1200
0,0,0,1,0,0,0,0,701
0,0,0,1,0,0,0,0,1200
0,0,0,1,0,0,0,0,11900
0,0,0,1,0,0,0,0,809
0,0,0,1,0,0,0,0,7300
0,0,0,1,0,0,0,0,1400
0,0,0,1,0,0,0,0,783
0,0,0,1,0,0,0,0,922
0,0,0,1,0,0,0,0,5200
0,0,0,1,0,0,0,0,3300
0,0,0,1,0,0,0,0,6200
0,0,0,1,0,0,0,0,937
0,0,0,1,0,0,0,0,983
0,0,0,1,0,0,0,0,1700
0,0,0,1,0,0,0,0,56500
0,0,0,1,0,0,0,0,574
0,0,0,0,1,0,0,0,1100
0,0,0,0,1,0,0,0,3700
0,0,0,0,1,0,0,0,1500
0,0,0,0,1,0,0,0,1100
0,0,0,0,1,0,0,0,3100
0,0,0,0,1,0,0,0,2700
0,0,0,0,1,0,0,0,905
0,0,0,0,1,0,0,0,1100
0,0,0,0,1,0,0,0,1700
0,0,0,0,1,0,0,0,2300
0,0,0,0,1,0,0,0,854
0,0,0,0,1,0,0,0,1100
0,0,0,0,1,0,0,0,1400
0,0,0,0,1,0,0,0,1800
0,0,0,0,1,0,0,0,3000
0,0,0,0,1,0,0,0,1500
0,0,0,0,1,0,0,0,1700
0,0,0,0,1,0,0,0,759
0,0,0,0,1,0,0,0,4100
0,0,0,0,1,0,0,0,1200
0,0,0,0,1,0,0,0,3200
0,0,0,0,1,0,0,0,1200
0,0,0,0,1,0,0,0,1100
0,0,0,0,1,0,0,0,1400
0,0,0,0,1,0,0,0,813
0,0,0,0,1,0,0,0,6700
0,0,0,0,1,0,0,0,1900
0,0,0,0,0,1,0,1,1300
0,0,0,0,0,1,0,1,1600
0,0,0,0,0,1,0,1,2200
0,0,0,0,0,1,0,1,1000
0,0,0,0,0,1,0,1,4200
0,0,0,0,0,1,0,1,2200
0,0,0,0,0,1,0,1,936
0,0,0,0,0,1,0,1,2700
0,0,0,0,0,1,0,1,1700
0,0,0,0,0,1,0,1,1600
0,0,0,0,0,1,0,1,3000
0,0,0,0,0,1,0,1,780
0,0,0,0,0,1,0,1,1900
0,0,0,0,0,0,1,1,3200
0,0,0,0,0,0,1,1,917
0,0,0,0,0,0,1,1,6000
0,0,0,0,0,0,1,1,1300
0,0,0,0,0,0,1,1,21700
0,0,0,0,0,0,1,1,5200
0,0,0,0,0,0,1,1,2200
0,0,0,0,0,0,1,1,1300
0,0,0,0,0,0,1,1,1300
0,0,0,0,0,0,1,1,1500
0,0,0,0,0,0,1,1,1700
0,0,0,0,0,0,1,1,1200
1,0,0,0,0,0,0,0,1700
1,0,0,0,0,0,0,0,1800
1,0,0,0,0,0,0,0,4400
1,0,0,0,0,0,0,0,904
1,0,0,0,0,0,0,0,2300
1,0,0,0,0,0,0,0,2700
1,0,0,0,0,0,0,0,1300
1,0,0,0,0,0,0,0,2000
1,0,0,0,0,0,0,0,2000
1,0,0,0,0,0,0,0,629
1,0,0,0,0,0,0,0,22800
1,0,0,0,0,0,0,0,590
1,0,0,0,0,0,0,0,1500
1,0,0,0,0,0,0,0,802
1,0,0,0,0,0,0,0,1500
1,0,0,0,0,0,0,0,550
1,0,0,0,0,0,0,0,17000
1,0,0,0,0,0,0,0,1100
1,0,0,0,0,0,0,0,1000
1,0,0,0,0,0,0,0,3200
1,0,0,0,0,0,0,0,2100
1,0,0,0,0,0,0,0,13900
1,0,0,0,0,0,0,0,2100
1,0,0,0,0,0,0,0,1100
1,0,0,0,0,0,0,0,1700
1,0,0,0,0,0,0,0,925
0,1,0,0,0,0,0,0,1000
0,1,0,0,0,0,0,0,484
0,1,0,0,0,0,0,0,1900
0,1,0,0,0,0,0,0,11200
0,1,0,0,0,0,0,0,563
0,1,0,0,0,0,0,0,12800
0,1,0,0,0,0,0,0,1000
0,1,0,0,0,0,0,0,4500
0,1,0,0,0,0,0,0,9200
0,1,0,0,0,0,0,0,791
0,1,0,0,0,0,0,0,571
0,1,0,0,0,0,0,0,2000
0,1,0,0,0,0,0,0,5100
0,1,0,0,0,0,0,0,1800
0,1,0,0,0,0,0,0,3700
0,1,0,0,0,0,0,0,7200
0,1,0,0,0,0,0,0,1500
0,1,0,0,0,0,0,0,2600
0,1,0,0,0,0,0,0,891
0,1,0,0,0,0,0,0,122800
0,1,0,0,0,0,0,0,527
0,1,0,0,0,0,0,0,2500
0,1,0,0,0,0,0,0,589
0,1,0,0,0,0,0,0,1200
0,1,0,0,0,0,0,0,806
0,1,0,0,0,0,0,0,962
0,0,1,0,0,0,0,0,1300
0,0,1,0,0,0,0,0,16600
0,0,1,0,0,0,0,0,1400
0,0,1,0,0,0,0,0,716
0,0,1,0,0,0,0,0,12700
0,0,1,0,0,0,0,0,900
0,0,1,0,0,0,0,0,1500
0,0,1,0,0,0,0,0,1500
0,0,1,0,0,0,0,0,6000
0,0,1,0,0,0,0,0,1100
0,0,1,0,0,0,0,0,1200
0,0,1,0,0,0,0,0,4100
0,0,1,0,0,0,0,0,4700
0,0,1,0,0,0,0,0,1700
0,0,1,0,0,0,0,0,2800
0,0,1,0,0,0,0,0,931
0,0,1,0,0,0,0,0,964
0,0,1,0,0,0,0,0,2500
0,0,1,0,0,0,0,0,943
0,0,1,0,0,0,0,0,472
0,0,1,0,0,0,0,0,1400
0,0,1,0,0,0,0,0,758
0,0,1,0,0,0,0,0,1700
0,0,1,0,0,0,0,0,2800
0,0,1,0,0,0,0,0,6400
0,0,1,0,0,0,0,0,784
0,0,0,1,0,0,0,0,1500
0,0,0,1,0,0,0,0,15000
0,0,0,1,0,0,0,0,20300
0,0,0,1,0,0,0,0,2000
0,0,0,1,0,0,0,0,3400
0,0,0,1,0,0,0,0,1100
0,0,0,1,0,0,0,0,1400
0,0,0,1,0,0,0,0,2800
0,0,0,1,0,0,0,0,1300
0,0,0,1,0,0,0,0,4700
0,0,0,1,0,0,0,0,3000
0,0,0,1,0,0,0,0,845
0,0,0,1,0,0,0,0,3200
0,0,0,1,0,0,0,0,2000
0,0,0,1,0,0,0,0,1400
0,0,0,1,0,0,0,0,911
0,0,0,1,0,0,0,0,1000
0,0,0,0,1,0,0,0,2200
0,0,0,0,1,0,0,0,1100
0,0,0,0,1,0,0,0,972
0,0,0,0,1,0,0,0,791
0,0,0,0,1,0,0,0,1300
0,0,0,0,1,0,0,0,2900
0,0,0,0,1,0,0,0,1400
0,0,0,0,1,0,0,0,1400
0,0,0,0,1,0,0,0,10500
0,0,0,0,1,0,0,0,11200
0,0,0,0,1,0,0,0,13000
0,0,0,0,1,0,0,0,956
0,0,0,0,1,0,0,0,1300
0,0,0,0,1,0,0,0,1900
0,0,0,0,1,0,0,0,5100
0,0,0,0,1,0,0,0,25900
0,0,0,0,0,1,0,1,16900
0,0,0,0,0,1,0,1,11200
0,0,0,0,0,1,0,1,824
0,0,0,0,0,1,0,1,1300
0,0,0,0,0,1,0,1,1900
0,0,0,0,0,1,0,1,1100
0,0,0,0,0,1,0,1,968
0,0,0,0,0,1,0,1,1900
0,0,0,0,0,0,1,1,7900
0,0,0,0,0,0,1,1,1100
0,0,0,0,0,0,1,1,83300
0,0,0,0,0,0,1,1,1500
0,0,0,0,0,0,1,1,3700
0,0,0,0,0,0,1,1,2700
0,0,0,0,0,0,1,1,1000
0,0,0,0,0,0,1,1,943
0,0,0,0,0,0,1,1,917
0,0,0,0,0,0,1,1,2400
0,0,0,0,0,0,1,1,2900
0,0,0,0,0,0,1,1,4700
0,0,0,0,0,0,1,1,782
0,0,0,0,0,0,1,1,1700
1,0,0,0,0,0,0,0,3000
1,0,0,0,0,0,0,0,5700
1,0,0,0,0,0,0,0,811
1,0,0,0,0,0,0,0,1400
1,0,0,0,0,0,0,0,11400
1,0,0,0,0,0,0,0,1100
1,0,0,0,0,0,0,0,1000
1,0,0,0,0,0,0,0,1000
1,0,0,0,0,0,0,0,995
1,0,0,0,0,0,0,0,7700
1,0,0,0,0,0,0,0,1100
1,0,0,0,0,0,0,0,655
1,0,0,0,0,0,0,0,922
1,0,0,0,0,0,0,0,4600
1,0,0,0,0,0,0,0,6200
1,0,0,0,0,0,0,0,674
1,0,0,0,0,0,0,0,3100
1,0,0,0,0,0,0,0,1500
1,0,0,0,0,0,0,0,5200
1,0,0,0,0,0,0,0,10500
1,0,0,0,0,0,0,0,1900
1,0,0,0,0,0,0,0,983
1,0,0,0,0,0,0,0,909
1,0,0,0,0,0,0,0,633
1,0,0,0,0,0,0,0,5100
1,0,0,0,0,0,0,0,851
1,0,0,0,0,0,0,0,2500
1,0,0,0,0,0,0,0,3000
1,0,0,0,0,0,0,0,568
1,0,0,0,0,0,0,0,776
1,0,0,0,0,0,0,0,1100
1,0,0,0,0,0,0,0,1300
0,1,0,0,0,0,0,0,30300
0,1,0,0,0,0,0,0,10400
0,1,0,0,0,0,0,0,6500
0,1,0,0,0,0,0,0,852
0,1,0,0,0,0,0,0,1300
0,1,0,0,0,0,0,0,856
0,1,0,0,0,0,0,0,9900
0,1,0,0,0,0,0,0,7000
0,1,0,0,0,0,0,0,780
0,1,0,0,0,0,0,0,21000
0,1,0,0,0,0,0,0,24900
0,1,0,0,0,0,0,0,3900
0,1,0,0,0,0,0,0,6700
0,1,0,0,0,0,0,0,6500
0,1,0,0,0,0,0,0,1200
0,1,0,0,0,0,0,0,976
0,1,0,0,0,0,0,0,1100
0,1,0,0,0,0,0,0,895
0,1,0,0,0,0,0,0,10900
0,1,0,0,0,0,0,0,1300
0,1,0,0,0,0,0,0,1000
0,1,0,0,0,0,0,0,1600
0,1,0,0,0,0,0,0,1300
0,1,0,0,0,0,0,0,902
0,1,0,0,0,0,0,0,1100
0,1,0,0,0,0,0,0,955
0,1,0,0,0,0,0,0,1200
0,1,0,0,0,0,0,0,1300
0,1,0,0,0,0,0,0,2100
0,1,0,0,0,0,0,0,1200
0,0,1,0,0,0,0,0,6200
0,0,1,0,0,0,0,0,2600
0,0,1,0,0,0,0,0,973
0,0,1,0,0,0,0,0,1100
0,0,1,0,0,0,0,0,2000
0,0,1,0,0,0,0,0,832
0,0,1,0,0,0,0,0,2800
0,0,1,0,0,0,0,0,1500
0,0,1,0,0,0,0,0,11700
0,0,1,0,0,0,0,0,1400
0,0,1,0,0,0,0,0,1100
0,0,1,0,0,0,0,0,839
0,0,1,0,0,0,0,0,26200
0,0,1,0,0,0,0,0,517
0,0,1,0,0,0,0,0,1500
0,0,1,0,0,0,0,0,4700
0,0,1,0,0,0,0,0,2100
0,0,1,0,0,0,0,0,1700
0,0,1,0,0,0,0,0,34800
0,0,1,0,0,0,0,0,1100
0,0,1,0,0,0,0,0,2700
0,0,1,0,0,0,0,0,1200
0,0,0,1,0,0,0,0,668
0,0,0,1,0,0,0,0,678
0,0,0,1,0,0,0,0,884
0,0,0,1,0,0,0,0,3400
0,0,0,1,0,0,0,0,990
0,0,0,1,0,0,0,0,804
0,0,0,1,0,0,0,0,533
0,0,0,1,0,0,0,0,1800
0,0,0,1,0,0,0,0,1100
0,0,0,1,0,0,0,0,2500
0,0,0,1,0,0,0,0,1100
0,0,0,1,0,0,0,0,5200
0,0,0,1,0,0,0,0,862
0,0,0,1,0,0,0,0,782
0,0,0,1,0,0,0,0,552
0,0,0,1,0,0,0,0,742
0,0,0,1,0,0,0,0,14700
0,0,0,1,0,0,0,0,568
0,0,0,1,0,0,0,0,2700
0,0,0,1,0,0,0,0,1100
0,0,0,1,0,0,0,0,11000
0,0,0,1,0,0,0,0,1100
0,0,0,1,0,0,0,0,6300
0,0,0,1,0,0,0,0,2700
0,0,0,1,0,0,0,0,450
0,0,0,1,0,0,0,0,1600
0,0,0,1,0,0,0,0,6100
0,0,0,1,0,0,0,0,660
0,0,0,1,0,0,0,0,7200
0,0,0,1,0,0,0,0,3000
0,0,0,1,0,0,0,0,930
0,0,0,1,0,0,0,0,2600
0,0,0,1,0,0,0,0,640
0,0,0,1,0,0,0,0,643
0,0,0,0,1,0,0,0,1700
0,0,0,0,1,0,0,0,1100
0,0,0,0,1,0,0,0,4000
0,0,0,0,1,0,0,0,10100
0,0,0,0,1,0,0,0,1600
0,0,0,0,1,0,0,0,678
0,0,0,0,1,0,0,0,804
0,0,0,0,1,0,0,0,680
0,0,0,0,1,0,0,0,2700
0,0,0,0,1,0,0,0,1400
0,0,0,0,1,0,0,0,4800
0,0,0,0,1,0,0,0,1900
0,0,0,0,1,0,0,0,746
0,0,0,0,1,0,0,0,916
0,0,0,0,1,0,0,0,872
0,0,0,0,1,0,0,0,845
0,0,0,0,1,0,0,0,1200
0,0,0,0,1,0,0,0,1500
0,0,0,0,1,0,0,0,894
0,0,0,0,1,0,0,0,1100
